tweet_id,timestamp,text,rating_numerator,rating_denominator,name,dog_stage,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,retweet_count,favorite_count
840632337062862849,2017-03-11 18:35:42+00:00,"Say hello to Maddie and Gunner. They are considerably pupset about bath time. Both 12/10 but Gunner needs your help

https://t.co/JesYTzb1Jo https://t.co/5cncH08G1o",12,10,Maddie,,https://pbs.twimg.com/media/C6qGphPV4AEKrdc.jpg,1.0,golden retriever,0.711148,True,cocker spaniel,0.1579289999999999,True,labrador retriever,0.0595818999999999,True,1622.0,8438.0
840370681858686976,2017-03-11 01:15:58+00:00,You have been visited by the magical sugar jar puggo. He has granted you three boops. 13/10 would use immediately https://t.co/76iL7JUQdG,13,10,,,https://pbs.twimg.com/media/C6mYrK0UwAANhep.jpg,1.0,teapot,0.981819,False,cup,0.0140257999999999,False,coffeepot,0.00242054,False,4185.0,15348.0
840268004936019968,2017-03-10 18:27:58+00:00,This is Monty. He makes instantly regrettable decisions. Couldn't help himself. It looked like a ghost lollipop. 12/10 mistake happen https://t.co/8Wsr6b4RjE,12,10,Monty,,https://pbs.twimg.com/media/C6k7SaEXUAg83_J.jpg,3.0,chesapeake bay retriever,0.8639870000000001,True,labrador retriever,0.0526323,True,kelpie,0.0325736,True,5222.0,17924.0
839990271299457024,2017-03-10 00:04:21+00:00,Meet Sojourner. His nose is a Fibonacci Spiral. Legendary af. 13/10 we must protect him at all costs https://t.co/r7W1NbkOtr,13,10,Sojourner,,https://pbs.twimg.com/media/C6g-sX-VsAAHfJ9.jpg,2.0,staffordshire bullterrier,0.604938,True,american staffordshire terrier,0.31154,True,boston bull,0.0371591,True,2071.0,12547.0
839549326359670784,2017-03-08 18:52:12+00:00,"Meet Winston. He knows he's a little too big for the swing, but he doesn't care. Kindly requests a push. 12/10 would happily oblige https://t.co/GuxEXTdnMu",12,10,Winston,,https://pbs.twimg.com/media/C6atpTLWYAIL7bU.jpg,1.0,swing,0.393527,False,norwich terrier,0.05248,True,pembroke,0.0499005999999999,True,7083.0,25608.0
839290600511926273,2017-03-08 01:44:07+00:00,RT @alexmartindawg: THE DRINK IS DR. PUPPER 10/10 good pun @matt___nelson @GoodDogsGame https://t.co/act3duiqbL,10,10,,,https://pbs.twimg.com/media/C6XBt9XXEAEEW9U.jpg,1.0,web site,0.670892,False,monitor,0.101565,False,screen,0.0753061,False,132.0,0.0
839239871831150596,2017-03-07 22:22:32+00:00,This is Odie. He's big. 13/10 would attempt to ride https://t.co/JEXB9RwBmm,13,10,Odie,,https://pbs.twimg.com/media/C6WUNadWYAAPxHv.jpg,3.0,leonberg,0.927021,True,newfoundland,0.0500091,True,saint bernard,0.0107278,True,5947.0,25264.0
838952994649550848,2017-03-07 03:22:35+00:00,SHE MISPLACED HER HOOMAN 13/10 MISTAKES HAPPEN https://t.co/ngAxYLVYHP,13,10,,,,,,,,,,,,,,3666.0,18397.0
838921590096166913,2017-03-07 01:17:48+00:00,This is Arlo. He's officially the king of snowy tongue slips. 13/10 would comfort during inevitable brain freeze https://t.co/oXVu9pNZZv,13,10,Arlo,,https://pbs.twimg.com/media/C6Ryuf7UoAAFX4a.jpg,1.0,border terrier,0.664538,True,brabancon griffon,0.170451,True,yorkshire terrier,0.0878236,True,1858.0,10432.0
838916489579200512,2017-03-07 00:57:32+00:00,RT @KibaDva: I collected all the good dogs!! 15/10 @dog_rates #GoodDogs https://t.co/6UCGFczlOI,15,10,,,https://pbs.twimg.com/media/C6RkiQZUsAAM4R4.jpg,2.0,web site,0.993651,False,monitor,0.0014059,False,envelope,0.00109309,False,31.0,0.0
838831947270979586,2017-03-06 19:21:35+00:00,RT @dog_rates: This is Riley. His owner put a donut pillow around him and he loves it so much he won't let anyone take it off. 13/10 https:…,13,10,Riley,,,,,,,,,,,,,10048.0,0.0
838561493054533637,2017-03-06 01:26:54+00:00,This is Walter. His owner has been watching all the Iditarod coverage and is convinced Walter can be a sled dog. 13/10 Walter isn't so sure https://t.co/0av1PEehFI,13,10,Walter,,https://pbs.twimg.com/media/C6MrOsEXQAENOds.jpg,1.0,kelpie,0.2165619999999999,True,doormat,0.139994,False,dalmatian,0.13282,True,1234.0,10257.0
838476387338051585,2017-03-05 19:48:43+00:00,This is Stanley. Somehow he heard you tell him he's a good boy from all the way up there. 13/10 I love you Stanley https://t.co/51FXNuouHI,13,10,Stanley,,https://pbs.twimg.com/media/C6Ld0wYWgAQQqMC.jpg,3.0,great pyrenees,0.997692,True,kuvasz,0.00100064,True,newfoundland,0.000404556,True,4350.0,20999.0
838201503651401729,2017-03-05 01:36:26+00:00,RT @dog_rates: Meet Sunny. He can take down a polar bear in one fell swoop. Fr*cken deadly af. 13/10 would pet with caution https://t.co/EM…,13,10,Sunny,,,,,,,,,,,,,9211.0,0.0
838150277551247360,2017-03-04 22:12:52+00:00,@markhoppus 182/10,182,10,,,,,,,,,,,,,,304.0,1569.0
838085839343206401,2017-03-04 17:56:49+00:00,@bragg6of8 @Andy_Pace_ we are still looking for the first 15/10,15,10,,,,,,,,,,,,,,1.0,133.0
838083903487373313,2017-03-04 17:49:08+00:00,This is Daisy. She's puppears to be rare as all h*ck. Only seven like her currently domesticated. 13/10 pettable af https://t.co/meUc8jufAO,13,10,Daisy,,https://pbs.twimg.com/media/C6F42cGUYAAIKsX.jpg,2.0,chow,0.800975,True,seat belt,0.164133,False,pomeranian,0.017981,True,2848.0,16485.0
837820167694528512,2017-03-04 00:21:08+00:00,"Here's a pupper before and after being asked ""who's a good girl?"" Unsure as h*ck. 12/10 hint hint it's you https://t.co/ORiK6jlgdH",12,10,,pupper,https://pbs.twimg.com/media/C6CI_jbVAAA3-a1.jpg,1.0,golden retriever,0.887625,True,labrador retriever,0.0687175,True,kuvasz,0.0303868,True,7169.0,31876.0
837482249356513284,2017-03-03 01:58:22+00:00,This is Waffles. He's a ship captain in real life and in @GoodDogsGame. Must've gotten to the max level (wink) 13/10 would sail with https://t.co/Z3LAaV2pKz,13,10,Waffles,,https://pbs.twimg.com/media/C59VqMUXEAAzldG.jpg,2.0,birdhouse,0.541196,False,can opener,0.121094,False,carton,0.0561367,False,408.0,3614.0
837471256429613056,2017-03-03 01:14:41+00:00,This is Vincent. He's suave as h*ck. Will be your copilot this evening. Claims he doesn't need to look at the directions. 12/10 https://t.co/u51tzXSVi3,12,10,Vincent,,https://pbs.twimg.com/media/C59LpELWUAEUmYh.jpg,1.0,norwegian elkhound,0.976255,True,keeshond,0.0139902,True,seat belt,0.00211054,False,2065.0,12005.0
837366284874571778,2017-03-02 18:17:34+00:00,This is Lucy. She has a portrait of herself on her ear. Excellent for identification pupposes. 13/10 innovative af https://t.co/uNmxbL2lns,13,10,Lucy,puppo,https://pbs.twimg.com/media/C57sMJwXMAASBSx.jpg,1.0,american staffordshire terrier,0.660085,True,staffordshire bullterrier,0.334947,True,dalmatian,0.00269716,True,,
837110210464448512,2017-03-02 01:20:01+00:00,This is Clark. He passed pupper training today. Round of appaws for Clark. 13/10 https://t.co/7pUjwe8X6B,13,10,Clark,pupper,https://pbs.twimg.com/media/C54DS1kXQAEU5pS.jpg,1.0,siberian husky,0.767696,True,eskimo dog,0.217079,True,malamute,0.0116568,True,2182.0,15078.0
837012587749474308,2017-03-01 18:52:06+00:00,RT @KennyFromDaBlok: 14/10 h*ckin good hats. will wear daily @dog_rates https://t.co/rHLoU5gS30,14,10,,,https://pbs.twimg.com/media/C52pYJXWgAA2BEf.jpg,1.0,toilet tissue,0.186387,False,cowboy hat,0.158555,False,sombrero,0.14947,False,,
836989968035819520,2017-03-01 17:22:13+00:00,This is Mookie. He really enjoys shopping but not from such high altitudes. Doin him quite the concern. 12/10 someone lower him https://t.co/beWUzGVKRM,12,10,Mookie,,https://pbs.twimg.com/media/C52V7PzWcAA_pVv.jpg,1.0,shopping cart,0.572422,False,shopping basket,0.414002,False,toy poodle,0.0058873,True,2117.0,11967.0
836753516572119041,2017-03-01 01:42:39+00:00,This is Meera. She just heard about taxes and how much a doghouse in a nice area costs. Not pupared to be a  doggo anymore. 12/10 https://t.co/GZmNEdyoJY,12,10,Meera,doggo,https://pbs.twimg.com/media/C5y-4VwWcAIcaoj.jpg,1.0,mortarboard,0.936882,False,academic gown,0.0208154,False,schipperke,0.0115635,True,4270.0,18154.0
836677758902222849,2017-02-28 20:41:37+00:00,Say hello to Oliver. He's pretty exotic. Fairly pupset as well. Too many midterms coming pup. 11/10 would pet with extreme caution https://t.co/fGAPAsxjKs,11,10,Oliver,,https://pbs.twimg.com/media/C5x57-TWUAEawQh.jpg,2.0,leopard,0.7974100000000001,False,jaguar,0.0954866,False,snow leopard,0.0796941,False,2025.0,11865.0
836648853927522308,2017-02-28 18:46:45+00:00,"RT @SchafeBacon2016: @dog_rates Slightly disturbed by the outright profanity, but confident doggos were involved. 11/10, would tailgate aga…",11,10,,doggo,,,,,,,,,,,,508.0,0.0
836397794269200385,2017-02-28 02:09:08+00:00,RT @dog_rates: This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical. 13/10 empowering af (vid by Brittany Gaunt) https:/…,13,10,Buddy,,,,,,,,,,,,,25123.0,0.0
836380477523124226,2017-02-28 01:00:19+00:00,"This is Ava. She just blasted off. Streamline af. Aerodynamic as h*ck. One small step for pupper, one giant leap for pupkind. 12/10 https://t.co/W4KffrdX3Q",12,10,Ava,pupper,https://pbs.twimg.com/media/C5trm6iWgAQ22Hw.jpg,1.0,wooden spoon,0.0824886,False,sliding door,0.0610164999999999,False,grand piano,0.0550861,False,2747.0,13924.0
836260088725786625,2017-02-27 17:01:56+00:00,This is Lucy. She spent all morning overseeing the shoveling of the driveway. H*ckin hard work. 13/10 very good girl Lucy https://t.co/gA2GECjiQD,13,10,Lucy,,https://pbs.twimg.com/media/C5r-G2IUwAA6KBY.jpg,1.0,borzoi,0.564688,True,ice bear,0.0782674999999999,False,pembroke,0.0579161999999999,True,3984.0,19976.0
836001077879255040,2017-02-26 23:52:43+00:00,Atlas is back and this time he's prettier than the sunset. Seems to be aware of it too. 13/10 would give modeling contract https://t.co/uRdKlFArQE,13,10,,,https://pbs.twimg.com/media/C5oSiskU0AE8sJ_.jpg,4.0,samoyed,0.963558,True,white wolf,0.0198476,False,malamute,0.00590434,True,3900.0,17915.0
835685285446955009,2017-02-26 02:57:52+00:00,RT @dog_rates: This is Rory. He's got an interview in a few minutes. Looking spiffy af. Nervous as h*ck tho. 12/10 would hire https://t.co/…,12,10,Rory,,,,,,,,,,,,,7428.0,0.0
835574547218894849,2017-02-25 19:37:50+00:00,This is Eli. He works backstage at Bone Jovi concerts. Heavy duty earmuffs for puptection. H*ckin safe boy. 11/10 https://t.co/cVQEnUQd8q,11,10,Eli,,https://pbs.twimg.com/media/C5iOnigWcAAU3Ry.jpg,1.0,staffordshire bullterrier,0.6106550000000001,True,muzzle,0.132138,False,american staffordshire terrier,0.109544,True,3304.0,16678.0
835536468978302976,2017-02-25 17:06:32+00:00,"RT @dog_rates: Meet Lola. Her hobbies include being precious af and using her foot as a toothbrush. 12/10 Lola requests your help

https://…",12,10,Lola,,,,,,,,,,,,,1546.0,0.0
835309094223372289,2017-02-25 02:03:02+00:00,RT @dog_rates: So this just changed my life. 13/10 please enjoy  https://t.co/dsv4xAtfv7,13,10,,,,,,,,,,,,,,19195.0,0.0
835297930240217089,2017-02-25 01:18:40+00:00,Meet Ash. He's a Benebop Cumberplop. Quite rare. Fairly portable. Lil sandy tho. Clearly knows something you don't. 12/10 would hug softly https://t.co/1U0z6r5LSO,12,10,Ash,,https://pbs.twimg.com/media/C5eTCOVUsAAWhvc.jpg,1.0,rottweiler,0.341276,True,border terrier,0.3362199999999999,True,gordon setter,0.0454483,True,2746.0,15450.0
835264098648616962,2017-02-24 23:04:14+00:00,"Meet Lola. Her hobbies include being precious af and using her foot as a toothbrush. 12/10 Lola requests your help

https://t.co/FYFyHh7rir https://t.co/IiB7ggduoU",12,10,Lola,,https://pbs.twimg.com/media/C5d0QtvXMAI_7uz.jpg,2.0,hyena,0.736871,False,chesapeake bay retriever,0.0875033,True,meerkat,0.0420578,False,1546.0,7245.0
835246439529840640,2017-02-24 21:54:03+00:00,"@jonnysun @Lin_Manuel ok jomny I know you're excited but 960/00 isn't a valid rating, 13/10 is tho",960,0,,,,,,,,,,,,,,63.0,1992.0
835172783151792128,2017-02-24 17:01:22+00:00,We only rate dogs. Please don't send in any non-canines like this Floppy Tongued House Panda. Thank you... 12/10 would still pet https://t.co/8fX2VkExnL,12,10,,,https://pbs.twimg.com/media/C5chM_jWAAQmov9.jpg,2.0,border collie,0.663138,True,collie,0.152494,True,cardigan,0.0354706,True,5301.0,24603.0
835152434251116546,2017-02-24 15:40:31+00:00,When you're so blinded by your systematic plagiarism that you forget what day it is. 0/10 https://t.co/YbEJPkg4Ag,0,10,,,https://pbs.twimg.com/media/C5cOtWVWMAEjO5p.jpg,3.0,swing,0.967066,False,american staffordshire terrier,0.0127309,True,staffordshire bullterrier,0.00703922,True,2763.0,20979.0
834931633769889797,2017-02-24 01:03:08+00:00,This is Tucker. He decided it was time to part ways with his favorite ball. We captured the emotional farewell on camera. 12/10 https://t.co/jTe7Y6P0HK,12,10,Tucker,,https://pbs.twimg.com/media/C5ZF4p-XEAEmApg.jpg,1.0,ice bear,0.330573,False,soft-coated wheaten terrier,0.196476,True,irish terrier,0.0730965,True,1493.0,10120.0
834786237630337024,2017-02-23 15:25:23+00:00,This is Tobi. She is properly fetching her shot. H*ckin nifty af bandana. 13/10 would send fully armed battalion to remind her of my love https://t.co/3FIqvumEXE,13,10,Tobi,,https://pbs.twimg.com/media/C5XBp19WYAA5a_v.jpg,1.0,border terrier,0.156276,True,norwegian elkhound,0.125912,True,boston bull,0.0966239,True,5112.0,20249.0
834574053763584002,2017-02-23 01:22:14+00:00,Here's a doggo fully pupared for a shower. H*ckin exquisite balance. Sneaky tongue slip too. 13/10 https://t.co/UtEVnQ1ZPg,13,10,,doggo,https://pbs.twimg.com/media/C5UAqgyXAAAbMWH.jpg,1.0,toilet tissue,0.262936,False,golden retriever,0.226564,True,bathtub,0.0788789999999999,False,2316.0,12826.0
834477809192075265,2017-02-22 18:59:48+00:00,RT @dog_rates: This is Leo. He was a skater pup. She said see ya later pup. He wasn't good enough for her. 12/10 you're good enough for me…,12,10,Leo,,,,,,,,,,,,,9782.0,0.0
834458053273591808,2017-02-22 17:41:18+00:00,"Meet Chester (bottom) &amp; Harold (top). They are different dogs not only in appearance, but in personality as well. Both 12/10 symbiotic af https://t.co/8ZOZS2FSJe",12,10,Chester,,https://pbs.twimg.com/media/C5SXK89XUAQg7GX.jpg,1.0,rhodesian ridgeback,0.4686189999999999,True,whippet,0.177531,True,redbone,0.106552,True,1549.0,9044.0
834209720923721728,2017-02-22 01:14:30+00:00,This is Wilson. He's aware that he has something on his face. Waiting for you to get it for him. 12/10 https://t.co/FaeinVjzTZ,12,10,Wilson,,https://pbs.twimg.com/media/C5O1UAaWIAAMBMd.jpg,1.0,golden retriever,0.754799,True,pekinese,0.1978609999999999,True,labrador retriever,0.00865404,True,4336.0,19278.0
834167344700198914,2017-02-21 22:26:07+00:00,This is Sunshine. She doesn't believe in personal space. Eyes pretty far apart for a dog. Has horns (whoa). 11/10 would pet with wonder https://t.co/o3bhLguymB,11,10,Sunshine,,https://pbs.twimg.com/media/C5OOxY6WAAAxERz.jpg,1.0,ox,0.991682,False,bison,0.00533452,False,water buffalo,0.00113025,False,3367.0,14853.0
834089966724603904,2017-02-21 17:18:39+00:00,DOGGO ON THE LOOSE I REPEAT DOGGO ON THE LOOSE 10/10 https://t.co/ffIH2WxwF0,10,10,,,,,,,,,,,,,,1967.0,9464.0
834086379323871233,2017-02-21 17:04:24+00:00,This is Lipton. He's a West Romanian Snuggle Pup. Only a few left of his kind. 12/10 would boop https://t.co/5KmXPIGgAG,12,10,Lipton,,https://pbs.twimg.com/media/C5NFIsjWQAEI93t.jpg,1.0,bath towel,0.736759,False,sleeping bag,0.0629591,False,labrador retriever,0.0452626999999999,True,2042.0,12259.0
833863086058651648,2017-02-21 02:17:06+00:00,This is Bentley. Hairbrushes are his favorite thing in the h*ckin world. 12/10 impawsible to say no to https://t.co/HDloTYilWZ,12,10,Bentley,,https://pbs.twimg.com/media/C5J6DIpWQAEosSz.jpg,1.0,kuvasz,0.4949689999999999,True,great pyrenees,0.312632,True,golden retriever,0.141736,True,2214.0,12644.0
833826103416520705,2017-02-20 23:50:09+00:00,Meet Charlie. She asked u to change the channel to Animal Planet at least 6 times. Now taking matters into her own paws. 13/10 assertive af https://t.co/WTzhtfevKY,13,10,Charlie,,https://pbs.twimg.com/media/C5JYaYoVYAAcEQw.jpg,1.0,chihuahua,0.438054,True,kelpie,0.149706,True,pembroke,0.0964805,True,3492.0,17095.0
833732339549220864,2017-02-20 17:37:34+00:00,"RT @rolltidered: This is Gabby. Now requests to be referred to as a guide dog, thanks to @dog_rates and @ShopWeRateDogs. 12/10 in my book.…",12,10,Gabby,,,,,,,,,,,,,205.0,0.0
833722901757046785,2017-02-20 17:00:04+00:00,This is Bronte. She's fairly h*ckin aerodynamic. Also patiently waiting for mom to make her a main character. 13/10 would be an honor to pet https://t.co/w1MQWO2PET,13,10,Bronte,,https://pbs.twimg.com/media/C5H6jmgW8AAevqq.jpg,1.0,west highland white terrier,0.918144,True,maltese dog,0.0257207,True,lakeland terrier,0.0202111,True,2999.0,19715.0
833479644947025920,2017-02-20 00:53:27+00:00,This is Poppy. She just arrived. 13/10 would snug passionately https://t.co/YGeSpyN8Gu,13,10,Poppy,,https://pbs.twimg.com/media/C5EdT4jWEAARv2C.jpg,3.0,golden retriever,0.727039,True,cocker spaniel,0.0711398,True,tibetan mastiff,0.0486941999999999,True,1894.0,14028.0
833124694597443584,2017-02-19 01:23:00+00:00,This is Gidget. She's a spy pupper. Stealthy as h*ck. Must've slipped pup and got caught. 12/10 would forgive then pet https://t.co/zD97KYFaFa,12,10,Gidget,pupper,https://pbs.twimg.com/media/C4_ad1IUoAEspsk.jpg,3.0,cardigan,0.7105229999999999,True,kelpie,0.106102,True,shopping cart,0.0554755,False,4448.0,19007.0
832998151111966721,2017-02-18 17:00:10+00:00,"This is Rhino. He arrived at a shelter with an elaborate doggo manual for his new family, written by someone who will always love him. 13/10 https://t.co/QX1h0oqMz0",13,10,Rhino,doggo,https://pbs.twimg.com/media/C49nZavUYAEJjGw.jpg,1.0,boxer,0.539036,True,french bulldog,0.317617,True,bull mastiff,0.0939285,True,2022.0,12451.0
832769181346996225,2017-02-18 01:50:19+00:00,RT @EmilieGambril: 12/10 h*cking excited about my new shirt! @dog_rates https://t.co/zFEfMTaHqU,12,10,,,https://pbs.twimg.com/media/C46UmzSVMAAqBug.jpg,1.0,jersey,0.895698,False,sweatshirt,0.0890854,False,poncho,0.00297522,False,38.0,0.0
832757312314028032,2017-02-18 01:03:09+00:00,This is Willow. She's the official strawberry taste tester. Palate delicate af. Currently noting the subtle piquancy of this one. 13/10 https://t.co/On7muWnWSQ,13,10,Willow,,https://pbs.twimg.com/media/C46MWnFVYAUg1RK.jpg,2.0,cardigan,0.160888,True,staffordshire bullterrier,0.159441,True,boston bull,0.154368,True,3321.0,15867.0
832682457690300417,2017-02-17 20:05:43+00:00,Prosperous good boy 13/10 socioeconomic af https://t.co/8YlD5lxPbQ,13,10,,,,,,,,,,,,,,2667.0,11157.0
832645525019123713,2017-02-17 17:38:57+00:00,"There's going to be a dog terminal at JFK Airport. This is not a drill. 10/10  
https://t.co/dp5h9bCwU7",10,10,not,,,,,,,,,,,,,485.0,2743.0
832636094638288896,2017-02-17 17:01:29+00:00,This is Orion. He just got back from the dentist. Cavity free af. 12/10 would give extra pats https://t.co/Y4DZx2UWsr,12,10,Orion,,https://pbs.twimg.com/media/C44eG7oUMAAA4Ss.jpg,1.0,eskimo dog,0.5250319999999999,True,siberian husky,0.252238,True,malamute,0.2168389999999999,True,2564.0,14917.0
832397543355072512,2017-02-17 01:13:34+00:00,This is Eevee. She wants to see how you're doing. Just checkin pup on you. She hopes you're doing okay. 12/10 extremely good girl https://t.co/nqAJGCHKEt,12,10,Eevee,,https://pbs.twimg.com/media/C41FIiAW8AA7lMr.jpg,1.0,pekinese,0.988916,True,brabancon griffon,0.0016768,True,siamese cat,0.00112589,False,2038.0,11253.0
832369877331693569,2017-02-16 23:23:38+00:00,This is Charlie. He fell asleep on a heating vent. Would puppreciate your assistance. 11/10 someone help Charlie https://t.co/Dhdx5HnQ4d,11,10,Charlie,,https://pbs.twimg.com/media/C40r_GDWAAA5vNJ.jpg,1.0,kelpie,0.50469,True,german short-haired pointer,0.105208,True,staffordshire bullterrier,0.0543385,True,2925.0,16097.0
832273440279240704,2017-02-16 17:00:25+00:00,Say hello to Smiley. He's a blind therapy doggo having a h*ckin blast high steppin around in the snow. 14/10 would follow anywhere https://t.co/SHAb1wHjMz,14,10,Smiley,doggo,https://pbs.twimg.com/ext_tw_video_thumb/832273373149413377/pu/img/qOqxM0b48fEarmq6.jpg,1.0,pembroke,0.134081,True,ice bear,0.0519278,False,pug,0.0443109,True,2149.0,10666.0
832215909146226688,2017-02-16 13:11:49+00:00,"RT @dog_rates: This is Logan, the Chow who lived. He solemnly swears he's up to lots of good. H*ckin magical af 9.75/10 https://t.co/yBO5wu…",75,10,Logan,,,,,,,,,,,,,5732.0,0.0
832215726631055365,2017-02-16 13:11:05+00:00,RT @dog_rates: This is Moreton. He's the Good Boy Who Lived. 13/10 magical as h*ck https://t.co/rLHGx3VAF3,13,10,Moreton,,https://pbs.twimg.com/media/CwJR1okWIAA6XMp.jpg,1.0,afghan hound,0.2746369999999999,True,borzoi,0.142204,True,doormat,0.109677,False,8596.0,0.0
832088576586297345,2017-02-16 04:45:50+00:00,@docmisterio account started on 11/15/15,11,15,,,,,,,,,,,,,,2.0,59.0
832040443403784192,2017-02-16 01:34:34+00:00,RT @dog_rates: This is Klein. These pics were taken a month apart. He knows he's a stud now. 12/10 total heartthrob https://t.co/guDkLrX8zV,12,10,Klein,,https://pbs.twimg.com/media/Cq9guJ5WgAADfpF.jpg,1.0,miniature pinscher,0.796313,True,chihuahua,0.155413,True,staffordshire bullterrier,0.0309433,True,8832.0,0.0
832032802820481025,2017-02-16 01:04:13+00:00,"This is Miguel. He was the only remaining doggo at the adoption center after the weekend. Let's change that. 12/10

https://t.co/P0bO8mCQwN https://t.co/SU4K34NT4M",12,10,Miguel,doggo,https://pbs.twimg.com/media/C4v5a4UWcAIRygc.jpg,1.0,whippet,0.601712,True,ibizan hound,0.152662,True,italian greyhound,0.135055,True,4306.0,16790.0
831939777352105988,2017-02-15 18:54:34+00:00,This is Emanuel. He's a h*ckin rare doggo. Dwells in a semi-urban environment. Round features make him extra collectible. 12/10 would so pet https://t.co/k9bzgyVdUT,12,10,Emanuel,doggo,https://pbs.twimg.com/media/C4uk0EWWQAAaZm1.jpg,1.0,pomeranian,0.153862,True,marmot,0.0912338999999999,False,grey fox,0.0906441,False,5661.0,22495.0
831926988323639298,2017-02-15 18:03:45+00:00,@UNC can confirm 12/10,12,10,,,,,,,,,,,,,,34.0,319.0
831911600680497154,2017-02-15 17:02:36+00:00,Meet Kuyu. He was trapped in a well for 10 days. Rescued yesterday using a device designed by a local robotics team. 14/10 for all involved https://t.co/l38R6IZNNg,14,10,Kuyu,,https://pbs.twimg.com/media/C4uLLGuUoAAkIHm.jpg,4.0,bloodhound,0.777562,True,great dane,0.0474176,True,leonberg,0.0179431,True,5989.0,25872.0
831670449226514432,2017-02-15 01:04:21+00:00,This is Daisy. She has a heart on her butt. 13/10 topical af https://t.co/u6p4LxzHKg,13,10,Daisy,,https://pbs.twimg.com/media/C4qv3JUW8AADirb.jpg,1.0,pembroke,0.6248020000000001,True,cardigan,0.362861,True,appenzeller,0.00392621,True,1690.0,9798.0
831650051525054464,2017-02-14 23:43:18+00:00,"I usually only share these on Friday's, but this is Blue. He's a very smoochable pooch who needs your help. 13/10

https://t.co/piiX0ke8Z6 https://t.co/1UHrKcaCiO",13,10,,,https://pbs.twimg.com/media/C4qdThOWAAI3WX3.jpg,1.0,eskimo dog,0.530416,True,siberian husky,0.180335,True,norwegian elkhound,0.104314,True,1789.0,6687.0
831552930092285952,2017-02-14 17:17:22+00:00,This is Dutch. He dressed up as his favorite emoji for Valentine's Day. I've got heart eyes for his heart eyes. 13/10 https://t.co/BCbmFYLrse,13,10,Dutch,,https://pbs.twimg.com/media/C4pE-I0WQAABveu.jpg,1.0,chihuahua,0.257415,True,pembroke,0.161442,True,french bulldog,0.0921429,True,2163.0,8465.0
831322785565769729,2017-02-14 02:02:51+00:00,This is Pete. He has no eyes. Needs a guide doggo. Also appears to be considerably fluffy af. 12/10 would hug softly https://t.co/Xc0gyovCtK,12,10,Pete,doggo,https://pbs.twimg.com/media/C4lzqQ4UEAApzU0.jpg,1.0,old english sheepdog,0.999715,True,tibetan terrier,4.62967e-05,True,guinea pig,4.1184300000000005e-05,False,1447.0,8757.0
831315979191906304,2017-02-14 01:35:49+00:00,I couldn't make it to the #WKCDogShow BUT I have people there on the ground relaying me the finest pupper pics possible. 13/10 for all https://t.co/jd6lYhfdH4,13,10,,pupper,https://pbs.twimg.com/media/C4lst0bXAAE6MP8.jpg,4.0,briard,0.982755,True,soft-coated wheaten terrier,0.00908435,True,bouvier des flandres,0.0046928,True,1039.0,6178.0
831309418084069378,2017-02-14 01:09:44+00:00,This is Scooter and his son Montoya.  Scooter is a wonderful father. He takes very good care of Montoya. Both 12/10 would pet at same time https://t.co/ghqMfxxa4V,12,10,Scooter,,https://pbs.twimg.com/media/C4lngK5VUAEVrNO.jpg,1.0,doberman,0.3693889999999999,True,kelpie,0.132449,True,labrador retriever,0.0747273,True,2271.0,11106.0
831262627380748289,2017-02-13 22:03:49+00:00,This is Tucker. He's feeling h*ckin festive and his owners don't have the heart to tell him Christmas is over. 12/10 https://t.co/zqR5XKMpuY,12,10,Tucker,,https://pbs.twimg.com/media/C4k88lGVMAEKNzb.jpg,1.0,cocker spaniel,0.263323,True,brittany spaniel,0.20055,True,doormat,0.193414,False,1894.0,11177.0
830956169170665475,2017-02-13 01:46:03+00:00,Say hello to Reggie. He hates puns. 12/10 lighten pup Reggie https://t.co/X4vNEzAod5,12,10,Reggie,,https://pbs.twimg.com/ext_tw_video_thumb/830956118893543424/pu/img/t2G0raF7pDPRMAH5.jpg,1.0,kuvasz,0.451516,True,golden retriever,0.317196,True,english setter,0.132759,True,1376.0,7518.0
830583320585068544,2017-02-12 01:04:29+00:00,This is Lilly. She just parallel barked. Kindly requests a reward now. 13/10 would pet so well https://t.co/SATN4If5H5,13,10,Lilly,,https://pbs.twimg.com/media/C4bTH6nWMAAX_bJ.jpg,1.0,labrador retriever,0.908703,True,seat belt,0.0570909,False,pug,0.0119335,True,15429.0,62507.0
830173239259324417,2017-02-10 21:54:58+00:00,RT @dog_rates: This is Kyro. He's a Stratocumulus Flop. Tongue ejects at random. Serious h*ckin condition. Still 12/10 would pet passionate…,12,10,Kyro,,,,,,,,,,,,,5247.0,0.0
830097400375152640,2017-02-10 16:53:37+00:00,"Meet Samson. He's absolute fluffy perfection. Easily 13/10, but he needs your help. Click the link to find out more

https://t.co/z82hCtwhpn https://t.co/KoWrMkbMbW",13,10,Samson,,https://pbs.twimg.com/media/C4UZLZLWYAA0dcs.jpg,4.0,toy poodle,0.442713,True,pomeranian,0.142073,True,pekinese,0.125745,True,2701.0,9175.0
